District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bangiriposi,Sarisapal,Sarisapal,16
Mayurbhanj,Bangiriposi,Shyamsundarpur,Talbhadrasole,21
Mayurbhanj,Bangiriposi,Sorisapal,Jamtalia,9
Mayurbhanj,Bangiriposi,Sorispal,Betajharan,24
Mayurbhanj,Bangiriposi,Sorispal,Bhaduakacha,8
Mayurbhanj,Bangiriposi,Sorispal,Jerkani,9
Mayurbhanj,Bangiriposi,Sorispal,Kukurbhuka,17
Mayurbhanj,Bangiriposi,Sorispal,Phuljhara,30
Mayurbhanj,Bangiriposi,Sorispal,Purunapani,3
Mayurbhanj,Bangiriposi,Sorispal,Rangamatia,6
Mayurbhanj,Bangiriposi,Sorispal,Sorispal,15
Mayurbhanj,Bangirirposi,Sarishapal,Kusumatota,7
Mayurbhanj,Bangriposi,Badagan,Badagan,1
Mayurbhanj,Bangriposi,Badgan,Badagan,24
Mayurbhanj,Bangriposi,Badgan,Badgan,39
Mayurbhanj,Bangriposi,Badgan,Gendapokhari,28
Mayurbhanj,Bangriposi,Badgan,Juha,20
Mayurbhanj,Bangriposi,Badgan,Kantasola,1
Mayurbhanj,Bangriposi,Badgan,Kripaduma,13
Mayurbhanj,Bangriposi,Badgan,Panasdiha,34
Mayurbhanj,Bangriposi,Badgan,Sadheikala,27
Mayurbhanj,Bangriposi,Badgan,Tangiabasa,21
Mayurbhanj,Bangriposi,Banakati,Sarasposi,11
Mayurbhanj,Bangriposi,Bangriposi,Hanada,1
Mayurbhanj,Bangriposi,Bangriposi,Handa,28
Mayurbhanj,Bangriposi,Bangriposi,Silpunji,21
Mayurbhanj,Bangriposi,Bankati,Asua,20
Mayurbhanj,Bangriposi,Bankati,Satbhaya,13
Mayurbhanj,Bangriposi,Bhagabandh,Kusumbandh,1
Mayurbhanj,Bangriposi,Bhuasuni,Bhuasuni,74
Mayurbhanj,Bangriposi,Bhuasuni,Dhobanijoda,10
Mayurbhanj,Bangriposi,Bhuasuni,Gopalpur,19
Mayurbhanj,Bangriposi,Bhuasuni,Kalapathar,17
Mayurbhanj,Bangriposi,Bhuasuni,Purusotam pur,1
